"eid";"pincode";"location";"area";"target_cost_per_sqft";"stage";"subcat_id";"subcat_name";"SUM(ed.qty)"
"5112";"678510";"Kairady_";"2000";"0.00";NULL;"115";"Cement";"150.00"
"5113";"673006";"Eranhipalam_";"2000";"0.00";NULL;"115";"Cement";"50.00"
"5114";"673105";"Mandarathur_";"1800";"0.00";NULL;"117";"Sand_and_Fine_Aggregates";"300.00"
"5114";"673105";"Mandarathur_";"1800";"0.00";NULL;"253";"Coarse_Aggregates_and_Boulders";"200.00"
"5115";"679328";"Punnappala_";"0";"0.00";NULL;"115";"Cement";"260.00"
"5116";"673506";"Kallachi_";"2500";"0.00";NULL;"116";"Rebars_and_Binding_Wires";"11985.11"
"5117";"695587";"Chempazhanthy_";"0";"0.00";NULL;"117";"Sand_and_Fine_Aggregates";"180.00"
"5117";"695587";"Chempazhanthy_";"0";"0.00";NULL;"253";"Coarse_Aggregates_and_Boulders";"200.00"
"5118";"690572";"Eruva_";"2000";"0.00";NULL;NULL;"Miscellaneous";"5000.00"
"5119";"680724";"Kuttikkad_";"2167";"700.00";NULL;"123";"Tiles_-_Vitrified";"1000.00"
"5119";"680724";"Kuttikkad_";"2167";"700.00";NULL;"359";"Thermo_Sheets_and_Gypsum_Boards";"110.00"
"5120";"688001";"Alappuzha_";"2000";"0.00";NULL;"158";"Wash_Basins_and_Pedestals";"5.00"
"5120";"688001";"Alappuzha_";"2000";"0.00";NULL;"159";"Faucets";"13.00"
"5120";"688001";"Alappuzha_";"2000";"0.00";NULL;"160";"WCs__Flushing_and_Accessories";"4.00"
"5120";"688001";"Alappuzha_";"2000";"0.00";NULL;"161";"Shower_and_Shower_Accessories";"8.00"
"5120";"688001";"Alappuzha_";"2000";"0.00";NULL;"169";"Kitchen_Taps";"2.00"
"5120";"688001";"Alappuzha_";"2000";"0.00";NULL;"306";"Allied_Products";"5.00"
"5120";"688001";"Alappuzha_";"2000";"0.00";NULL;"308";"Valves";"4.00"
"5121";"695582";"Kazhakuttam_";"1200";"0.00";NULL;"117";"Sand_and_Fine_Aggregates";"0.00"
"5122";"695006";"Tirumala__(Thiruvananthapuram)";"1500";"0.00";NULL;"115";"Cement";"50.00"
"5122";"695006";"Tirumala__(Thiruvananthapuram)";"1500";"0.00";NULL;"116";"Rebars_and_Binding_Wires";"12.00"
"5122";"695006";"Tirumala__(Thiruvananthapuram)";"1500";"0.00";NULL;"119";"Cement_Based_Bricks";"0.00"
"5123";"673633";"Ramanattukara_";"2000";"0.00";NULL;"126";"Tiles_-_Outdoor";"339.50"
"5124";"678546";"Erimayur_";"1075";"0.00";NULL;"115";"Cement";"50.00"
"5124";"678546";"Erimayur_";"1075";"0.00";NULL;"256";"Pavers";"1075.00"
"5125";"673633";"Ramanattukara_";"2000";"0.00";NULL;"158";"Wash_Basins_and_Pedestals";"2.00"
"5126";"683513";"Paravur__(Ernakulam)";"1500";"2500000.00";NULL;"115";"Cement";"400.00"
"5126";"683513";"Paravur__(Ernakulam)";"1500";"2500000.00";NULL;"116";"Rebars_and_Binding_Wires";"1200.00"
"5126";"683513";"Paravur__(Ernakulam)";"1500";"2500000.00";NULL;"117";"Sand_and_Fine_Aggregates";"2250.00"
"5126";"683513";"Paravur__(Ernakulam)";"1500";"2500000.00";NULL;"119";"Cement_Based_Bricks";"1700.00"
"5126";"683513";"Paravur__(Ernakulam)";"1500";"2500000.00";NULL;"253";"Coarse_Aggregates_and_Boulders";"500.00"
"5127";"680517";"Kanippayur_";"3000";"0.00";NULL;"123";"Tiles_-_Vitrified";"3.00"
"5127";"680517";"Kanippayur_";"3000";"0.00";NULL;"301";"Granites_and_Marbles";"12.00"
"5128";"682017";"Kaloor_";"0";"0.00";NULL;"116";"Rebars_and_Binding_Wires";"23000.00"
"5129";"673002";"Chalapuram_";"2500";"0.00";NULL;"228";"PVC_and_Other_Pipes";"200.00"
"5130";"673601";"Nit__Campus_Po.Kozhikode_";"8000";"0.00";NULL;"115";"Cement";"1000.00"
"5131";"673017";"Chevayur_";"6000";"0.00";NULL;"115";"Cement";"1000.00"
"5132";"682030";"Kakkanad_";"4000";"0.00";NULL;"159";"Faucets";"4.00"
"5132";"682030";"Kakkanad_";"4000";"0.00";NULL;"306";"Allied_Products";"8.00"
"5132";"682030";"Kakkanad_";"4000";"0.00";NULL;"308";"Valves";"2.00"
"5132";"682030";"Kakkanad_";"4000";"0.00";NULL;"320";"Tubes_and_Frames";"3.00"
"5132";"682030";"Kakkanad_";"4000";"0.00";NULL;"323";"Plumbing_Consumables";"2.00"
"5133";"673315";"Atholi_";"2000";"0.00";NULL;NULL;"Miscellaneous";"1250.00"
"5134";"689572";"Thalavady_";"-1100";"0.00";NULL;"301";"Granites_and_Marbles";"1.00"
"5135";"673021";"Puthiyangadi_";"2000";"0.00";NULL;"115";"Cement";"80.00"
"5135";"673021";"Puthiyangadi_";"2000";"0.00";NULL;"116";"Rebars_and_Binding_Wires";"747.21"
"5136";"670562";"Kalliasseri_";"5000";"0.00";NULL;NULL;"Miscellaneous";"18.00"
"5136";"670562";"Kalliasseri_";"5000";"0.00";NULL;"268";"Pipe_Fittings";"176.00"
"5136";"670562";"Kalliasseri_";"5000";"0.00";NULL;"323";"Plumbing_Consumables";"3.00"
"5137";"670307";"Payyanur_";"5000";"0.00";NULL;NULL;"Miscellaneous";"21.00"
"5137";"670307";"Payyanur_";"5000";"0.00";NULL;"228";"PVC_and_Other_Pipes";"424.00"
"5137";"670307";"Payyanur_";"5000";"0.00";NULL;"234";"Water_Tanks_and_Storage";"1.00"
"5137";"670307";"Payyanur_";"5000";"0.00";NULL;"268";"Pipe_Fittings";"506.00"
"5137";"670307";"Payyanur_";"5000";"0.00";NULL;"305";"Plumbing_Valves_and_Accessories";"11.00"
"5137";"670307";"Payyanur_";"5000";"0.00";NULL;"311";"Common_Consumables";"4.00"
"5137";"670307";"Payyanur_";"5000";"0.00";NULL;"323";"Plumbing_Consumables";"12.00"
"5138";"682020";"Kadavanthara_";"2000";"0.00";NULL;"115";"Cement";"170.00"
"5138";"682020";"Kadavanthara_";"2000";"0.00";NULL;"116";"Rebars_and_Binding_Wires";"848.00"
"5139";"673003";"Kallai-kozhikode_";"3500";"0.00";NULL;"115";"Cement";"200.00"
"5139";"673003";"Kallai-kozhikode_";"3500";"0.00";NULL;"116";"Rebars_and_Binding_Wires";"500.00"
"5140";"673508";"Kayakodi_";"0";"0.00";NULL;"115";"Cement";"70.00"
"5140";"673508";"Kayakodi_";"0";"0.00";NULL;"116";"Rebars_and_Binding_Wires";"600.00"
"5141";"671314";"Nileshwar_";"1500";"600.00";NULL;"115";"Cement";"300.00"
"5142";"673508";"Adukkath_";"200000";"0.00";NULL;"309";"MCBs_and_Other_Protection_Devices";"1.00"
"5143";"679325";"Chemmaniyode_";"0";"0.00";NULL;"115";"Cement";"100.00"
"5144";"695005";"Perurkada_";"5000";"0.00";NULL;"301";"Granites_and_Marbles";"500.00"
"5145";"695317";"Thonnakkal_";"2600";"1500.00";NULL;"115";"Cement";"25.00"
"5145";"695317";"Thonnakkal_";"2600";"1500.00";NULL;"116";"Rebars_and_Binding_Wires";"1000.00"
"5145";"695317";"Thonnakkal_";"2600";"1500.00";NULL;"117";"Sand_and_Fine_Aggregates";"200.00"
"5145";"695317";"Thonnakkal_";"2600";"1500.00";NULL;"253";"Coarse_Aggregates_and_Boulders";"1400.00"
"5146";"670621";"Chala_East_";"2000";"0.00";NULL;"117";"Sand_and_Fine_Aggregates";"1200.00"
"5146";"670621";"Chala_East_";"2000";"0.00";NULL;"253";"Coarse_Aggregates_and_Boulders";"2000.00"
"5147";"673616";"Edakkara_-_Quilandy_";"2000";"0.00";NULL;"115";"Cement";"100.00"
"5148";"673032";"Calicut_Beach_";"1500";"0.00";NULL;"357";"Electrical_Wires";"17.00"
"5149";"670310";"Ezhimala_Naval_Academy_";"3000";"0.00";NULL;"344";"Cement_Fibre_Board_and_Particle_Board";"500.00"
"5150";"683101";"Aluva_";"8000";"0.00";NULL;"159";"Faucets";"97.00"
"5150";"683101";"Aluva_";"8000";"0.00";NULL;"160";"WCs__Flushing_and_Accessories";"36.00"
"5150";"683101";"Aluva_";"8000";"0.00";NULL;"169";"Kitchen_Taps";"7.00"
"5150";"683101";"Aluva_";"8000";"0.00";NULL;"319";"Lamps__Strips__Bulbs_and_Accessories";"100.00"
"5151";"691522";"Pattazhy_";"1578";"800.00";NULL;NULL;"Wash_Basins_and_Pedestals";"14.00"
"5151";"691522";"Pattazhy_";"1578";"800.00";NULL;"164";"Basin_and_Bathroom_Cabinets";"3.00"
"5151";"691522";"Pattazhy_";"1578";"800.00";NULL;"267";"Mirrors";"3.00"
"5152";"682020";"Kadavanthara_";"5000";"0.00";NULL;"123";"Tiles_-_Vitrified";"0.00"
"5154";"689621";"Niranam_Central_";"2000";"0.00";NULL;"123";"Tiles_-_Vitrified";"2000.00"
"5154";"689621";"Niranam_Central_";"2000";"0.00";NULL;"124";"Tiles_-_Ceramic";"0.00"
"5155";"695003";"Kaudiar_";"10000";"0.00";NULL;"116";"Rebars_and_Binding_Wires";"18000.00"
"5158";"689101";"Tiruvalla_";"2000";"0.00";NULL;"158";"Wash_Basins_and_Pedestals";"3.00"
"5158";"689101";"Tiruvalla_";"2000";"0.00";NULL;"160";"WCs__Flushing_and_Accessories";"2.00"
"5158";"689101";"Tiruvalla_";"2000";"0.00";NULL;"168";"Kitchen_Sinks";"1.00"
"5158";"689101";"Tiruvalla_";"2000";"0.00";NULL;"169";"Kitchen_Taps";"1.00"
"5158";"689101";"Tiruvalla_";"2000";"0.00";NULL;"281";"Doors";"2.00"
"5158";"689101";"Tiruvalla_";"2000";"0.00";NULL;"318";"Downlighters";"50.00"
"5159";"676303";"Parpanangadi_";"5000";"1200.00";NULL;"115";"Cement";"200.00"
"5159";"676303";"Parpanangadi_";"5000";"1200.00";NULL;"116";"Rebars_and_Binding_Wires";"3000.00"
"5159";"676303";"Parpanangadi_";"5000";"1200.00";NULL;"117";"Sand_and_Fine_Aggregates";"600.00"
"5159";"676303";"Parpanangadi_";"5000";"1200.00";NULL;"153";"Electrical_Switches__Sockets_and_Plugs";"40.00"
"5160";"680307";"Chalakudi_";"1000";"0.00";NULL;"117";"Sand_and_Fine_Aggregates";"900.00"
"5160";"680307";"Chalakudi_";"1000";"0.00";NULL;"253";"Coarse_Aggregates_and_Boulders";"600.00"
"5161";"673032";"Calicut_Beach_";"1000";"0.00";NULL;"357";"Electrical_Wires";"17.00"
"5162";"682028";"Vennala_";"2000";"0.00";NULL;"345";"Multiwood";"1664.00"
"5163";"673637";"Pulikkal_";"2000";"0.00";NULL;"215";"Roofing_Sheets";"16246.95"
"5163";"673637";"Pulikkal_";"2000";"0.00";NULL;"311";"Common_Consumables";"27.50"
"5163";"673637";"Pulikkal_";"2000";"0.00";NULL;"332";"Iron_and_Steel_Sections_(kg)";"6000.00"
"5164";"682010";"Edakochi_";"5000";"0.00";NULL;"115";"Cement";"50.00"
"5164";"682010";"Edakochi_";"5000";"0.00";NULL;"168";"Kitchen_Sinks";"1.00"
"5164";"682010";"Edakochi_";"5000";"0.00";NULL;"311";"Common_Consumables";"1.00"
"5164";"682010";"Edakochi_";"5000";"0.00";NULL;"317";"Tata_Steel";"10.00"
"5166";"679335";"Ezhuvanthala_";"6000";"0.00";NULL;"115";"Cement";"12.00"
"5166";"679335";"Ezhuvanthala_";"6000";"0.00";NULL;"117";"Sand_and_Fine_Aggregates";"100.00"
"5166";"679335";"Ezhuvanthala_";"6000";"0.00";NULL;"123";"Tiles_-_Vitrified";"2622.00"
"5166";"679335";"Ezhuvanthala_";"6000";"0.00";NULL;"158";"Wash_Basins_and_Pedestals";"6.00"
"5166";"679335";"Ezhuvanthala_";"6000";"0.00";NULL;"159";"Faucets";"24.00"
"5166";"679335";"Ezhuvanthala_";"6000";"0.00";NULL;"160";"WCs__Flushing_and_Accessories";"10.00"
"5166";"679335";"Ezhuvanthala_";"6000";"0.00";NULL;"161";"Shower_and_Shower_Accessories";"18.00"
"5166";"679335";"Ezhuvanthala_";"6000";"0.00";NULL;"228";"PVC_and_Other_Pipes";"179.00"
"5166";"679335";"Ezhuvanthala_";"6000";"0.00";NULL;"260";"Faucet_and_Shower_Trims";"12.00"
"5166";"679335";"Ezhuvanthala_";"6000";"0.00";NULL;"262";"Electrical_Conduits";"36.00"
"5166";"679335";"Ezhuvanthala_";"6000";"0.00";NULL;"268";"Pipe_Fittings";"532.00"
"5166";"679335";"Ezhuvanthala_";"6000";"0.00";NULL;"273";"Electrical_Conduit_Fittings";"46.00"
"5166";"679335";"Ezhuvanthala_";"6000";"0.00";NULL;"306";"Allied_Products";"12.00"
"5166";"679335";"Ezhuvanthala_";"6000";"0.00";NULL;"308";"Valves";"7.00"
"5166";"679335";"Ezhuvanthala_";"6000";"0.00";NULL;"311";"Common_Consumables";"418.00"
"5166";"679335";"Ezhuvanthala_";"6000";"0.00";NULL;"312";"Electrical_Consumables";"7.00"
"5166";"679335";"Ezhuvanthala_";"6000";"0.00";NULL;"319";"Lamps__Strips__Bulbs_and_Accessories";"52.00"
"5166";"679335";"Ezhuvanthala_";"6000";"0.00";NULL;"320";"Tubes_and_Frames";"13.00"
"5166";"679335";"Ezhuvanthala_";"6000";"0.00";NULL;"323";"Plumbing_Consumables";"21.00"
"5166";"679335";"Ezhuvanthala_";"6000";"0.00";NULL;"357";"Electrical_Wires";"3.00"
"5167";"678631";"Kongad_";"10000";"0.00";NULL;"115";"Cement";"420.00"
"5168";"673009";"Malaparamba_";"2000";"0.00";NULL;"115";"Cement";"100.00"
"5169";"670308";"Ramanthali_";"25000";"0.00";"Structure";"115";"Cement";"20000.00"
"5172";"689646";"Mallasseri_";"1500";"0.00";NULL;"119";"Cement_Based_Bricks";"1000.00"
"5173";"689646";"Thengumcavu_";"1500";"0.00";NULL;"115";"Cement";"50.00"
"5174";"691534";"Chadayamangalam_";"1500";"0.00";NULL;NULL;"Valves";"30.00"
"5174";"691534";"Chadayamangalam_";"1500";"0.00";NULL;"153";"Electrical_Switches__Sockets_and_Plugs";"273.00"
"5174";"691534";"Chadayamangalam_";"1500";"0.00";NULL;"159";"Faucets";"1.00"
"5174";"691534";"Chadayamangalam_";"1500";"0.00";NULL;"228";"PVC_and_Other_Pipes";"28.00"
"5174";"691534";"Chadayamangalam_";"1500";"0.00";NULL;"252";"Fans";"5.00"
"5174";"691534";"Chadayamangalam_";"1500";"0.00";NULL;"258";"Cover_Plates_and_Mounting_Frames";"69.00"
"5174";"691534";"Chadayamangalam_";"1500";"0.00";NULL;"268";"Pipe_Fittings";"8.00"
"5174";"691534";"Chadayamangalam_";"1500";"0.00";NULL;"270";"Chandelier_Lights__Designer_Lamps_and_Fixtures";"5.00"
"5174";"691534";"Chadayamangalam_";"1500";"0.00";NULL;"306";"Allied_Products";"30.00"
"5174";"691534";"Chadayamangalam_";"1500";"0.00";NULL;"309";"MCBs_and_Other_Protection_Devices";"2.00"
"5174";"691534";"Chadayamangalam_";"1500";"0.00";NULL;"311";"Common_Consumables";"180.00"
"5174";"691534";"Chadayamangalam_";"1500";"0.00";NULL;"312";"Electrical_Consumables";"220.00"
"5174";"691534";"Chadayamangalam_";"1500";"0.00";NULL;"318";"Downlighters";"132.00"
"5174";"691534";"Chadayamangalam_";"1500";"0.00";NULL;"319";"Lamps__Strips__Bulbs_and_Accessories";"136.00"
"5174";"691534";"Chadayamangalam_";"1500";"0.00";NULL;"322";"Bells";"2.00"
"5174";"691534";"Chadayamangalam_";"1500";"0.00";NULL;"337";"Fuses";"3.00"
"5175";"673586";"Adivaram_Pudupadi_";"0";"0.00";NULL;"116";"Rebars_and_Binding_Wires";"10000.00"
"5176";"673007";"Mankavu_";"1000";"0.00";NULL;"144";"Cladding_Materials";"5.00"
"5177";"695001";"Thiruvananthapuram_G.P.O._";"1000";"0.50";"MEP";"135";"White_Cements_and_Putty";"1.00"
"5177";"695001";"Thiruvananthapuram_G.P.O._";"1000";"0.50";"MEP";"325";"Ceramic_Wall_Tiles";"9.68"
"5178";"673614";"Naduvannur_";"1500";"0.00";NULL;"217";"Roofing_Shingles";"2000.00"
"5178";"673614";"Naduvannur_";"1500";"0.00";NULL;"256";"Pavers";"350.00"
"5179";"695029";"Anayara_";"1200";"0.00";NULL;"115";"Cement";"0.00"
"5180";"670511";"Kanamvayal_";"2500";"0.00";NULL;"259";"Boxes";"56.00"
"5180";"670511";"Kanamvayal_";"2500";"0.00";NULL;"262";"Electrical_Conduits";"360.00"
"5180";"670511";"Kanamvayal_";"2500";"0.00";NULL;"273";"Electrical_Conduit_Fittings";"110.00"
"5180";"670511";"Kanamvayal_";"2500";"0.00";NULL;"310";"Distribution_Boards_and_Enclosures";"1.00"
"5180";"670511";"Kanamvayal_";"2500";"0.00";NULL;"311";"Common_Consumables";"6.00"
"5180";"670511";"Kanamvayal_";"2500";"0.00";NULL;"312";"Electrical_Consumables";"10.00"
