pincode,area,subcat_name,SUM(ed.qty)
673315,1900,CoarseAggregatesandBoulders,4065
673315,1900,RebarsandBindingWires,7600
673315,1900,Cement,760
673315,1900,SandandFineAggregates,3040
673315,1900,ClayandLateriteBricks,2720
690508,1500,RebarsandBindingWires,1500
690508,1500,SandandFineAggregates,1000
690508,1500,CoarseAggregatesandBoulders,1500
670701,2000,PlumbingConsumables,35
670701,2000,ShowerandShowerAccessories,2
670701,2000,DistributionBoardsandEnclosures,1
670701,2000,ElectricalWires,49
670701,2000,MCBsandOtherProtectionDevices,62
688539,1,WashBasinsandPedestals,2
686669,1300,Cement,10
673612,2500,Tiles-Vitrified,776
686605,2500,Cement,100
686605,2500,TataSteel,100
686605,2500,CementBasedBricks,650
686605,2500,DryMixConcreteandOtherMasonryMortars,100
683545,1200,RebarsandBindingWires,1000
683545,1200,SandandFineAggregates,10
683545,1200,Cement,300
670701,3200,PVCandOtherPipes,110
683108,2000,Cement,1000
683108,2000,RoofingTiles,500
673004,3000,Cement,750
673004,3000,SandandFineAggregates,625
673004,3000,CoarseAggregatesandBoulders,1100
673004,3000,RebarsandBindingWires,6000
673032,200,MCBsandOtherProtectionDevices,1
673032,200,OtherWoodReplacements,1910
673032,200,Cement,150
673032,200,ElectricalWires,5
673613,1200,ElectricalWiresandCables,61
673502,1200,WallandRoofPaints,12
673506,3600,RebarsandBindingWires,8000
673506,3600,SandandFineAggregates,5500
673506,3600,CementBasedBricks,9000
673506,3600,Cement,400
695029,2450,SandandFineAggregates,2000
671310,2200,RebarsandBindingWires,912
671310,2200,Cement,50
676541,2000,Cement,50
686671,2000,ElectricalWiresandCables,44
686671,2000,Switchgear,1
695002,1000,SandandFineAggregates,130
695002,1000,ClayandLateriteBricks,30000
670005,1900,Windows,14.53
670005,1900,RoofingTiles,1000
670005,1900,Tiles-Vitrified,15.5
695316,5000,RebarsandBindingWires,60000
695316,5000,Tiles-Vitrified,33275
680687,100,CementBasedBricks,2800
688524,1200,GranitesandMarbles,300
688524,1200,PlumbingValvesandAccessories,17
688524,1200,PipeFittings,405
688524,1200,PVCandOtherPipes,136
688524,1200,PlumbingConsumables,32
688524,1200,Pumps,1
688524,1200,,335
688524,1200,CommonConsumables,709
688524,1200,Tiles-Vitrified,6115
688524,1200,WaterTanksandStorage,1
673010,2100,RebarsandBindingWires,4300
673010,2100,CoarseAggregatesandBoulders,1500
673010,2100,ClayandLateriteBricks,300
673010,2100,Cement,840
673010,2100,SandandFineAggregates,6400
679582,4000,WallandRoofPaints,10
670307,5000,,18000
678595,2500,CementBasedBricks,2000
678595,2500,Cement,100
678595,2500,SandandFineAggregates,200
678595,2500,CoarseAggregatesandBoulders,150
695310,650,Downlighters,1
695310,650,WallandRoofPaints,1
695310,650,Plywood,480
695310,650,WashBasinsandPedestals,1
695310,650,Valves,1
695310,650,WashBasinsandPedestals,2
673612,1500,OtherWoodReplacements,1920
673612,1500,CoverPlatesandMountingFrames,1
671532,2600,Fans,10
678001,3000,PipeFittings,104
678001,3000,PVCandOtherPipes,46
678001,3000,WaterTanksandStorage,1
678005,3100,KitchenTaps,1
678005,3100,WashBasinsandPedestals,5
678005,3100,Valves,9
678005,3100,BathroomAccessories,23
678005,3100,FaucetandShowerTrims,3
678005,3100,Faucets,7
678005,3100,CommonConsumables,30
678005,3100,AlliedProducts,9
671315,20000,Cement,800
683106,1000,Fans,1
680594,1300,PipeFittings,141
680594,1300,CommonConsumables,133
680594,1300,PlumbingConsumables,8
680594,1300,ElectricalWiresandCables,11.5
680594,1300,Valves,2
680594,1300,PVCandOtherPipes,135
673008,1200,RebarsandBindingWires,2300
673008,1200,SandandFineAggregates,1500
673008,1200,CoarseAggregatesandBoulders,300
673008,1200,Tiles-Vitrified,2000
673008,1200,Cement,2200
673315,1500,ElectricalWiresandCables,31
673315,1500,WaterTanksandStorage,1
678732,3200,FaucetandShowerTrims,6
678732,3200,ElectricalWires,52
678732,3200,ElectricalConduits,270
678732,3200,ElectricalConduitFittings,217
678732,3200,Boxes,82
678732,3200,PipeFittings,19
678732,3200,DistributionBoardsandEnclosures,2
673513,400,SandandFineAggregates,100
695582,2000,SandandFineAggregates,1000
670671,5000,Cement,1000
673102,1500,WaterTanksandStorage,4
673104,1400,RebarsandBindingWires,1500
673104,1400,Cement,400
673104,1400,SandandFineAggregates,1900
673104,1400,CoarseAggregatesandBoulders,1200
673522,1500,Cement,50
695013,2000,Cement,20000
695013,2000,WhiteCementsandPutty,220000
686661,1550,CementBasedBricks,400
686661,1550,CoarseAggregatesandBoulders,200
686661,1550,RebarsandBindingWires,2400
673011,1500,TataSteel,85
673011,1500,RebarsandBindingWires,614.12
683106,1500,ElectricalConsumables,12
683106,1500,PipeFittings,460
683106,1500,PipeFittings,26
683106,1500,RebarsandBindingWires,1048
683106,1500,Cement,175
683106,1500,ElectricalWires,35
683106,1500,SandandFineAggregates,200
695028,700,CementBasedBricks,2250
695028,700,SandandFineAggregates,500
695028,700,RebarsandBindingWires,600
695028,700,CoarseAggregatesandBoulders,300
695028,700,Cement,50
673010,1800,CoarseAggregatesandBoulders,4930
673010,1800,RebarsandBindingWires,292.66
673010,1800,ClayandLateriteBricks,500
673010,1800,Cement,60
673010,1800,SandandFineAggregates,2880
673612,2100,SandandFineAggregates,900
673612,2100,CoarseAggregatesandBoulders,1100
673612,2100,ClayandLateriteBricks,2500
670676,2200,Cement,50
673001,2000,Cement,50
673019,2200,MCBsandOtherProtectionDevices,14
673019,2200,ElectricalConsumables,106
673019,2200,CommonConsumables,40
673019,2200,CoverPlatesandMountingFrames,614
673586,3403,RebarsandBindingWires,13600
673586,3403,SandandFineAggregates,5440
673586,3403,CoarseAggregatesandBoulders,4500
673586,3403,ClayandLateriteBricks,4500
673586,3403,Cement,1360
673019,2000,Cement,100
673019,2000,SandandFineAggregates,200
673019,2000,ClayandLateriteBricks,250
673019,2000,RebarsandBindingWires,100
673001,2500,RebarsandBindingWires,17000
673001,2500,TataSteel,1000
695582,1200,PVCandOtherPipes,42
695582,1200,Fans,2
695582,1200,SandandFineAggregates,1520
682011,1200,Fans,45
695002,1900,FaucetandShowerTrims,17
695002,1900,Faucets,8
695002,1900,ShowerandShowerAccessories,6
695002,1900,WashBasinsandPedestals,4
680683,1400,WashBasinsandPedestals,3
679330,3000,Cement,200
679330,3000,RebarsandBindingWires,2000
688004,1850,Fans,11
688004,1850,WashBasinsandPedestals,4
688004,1850,Tiles-Ceramic,775
688004,1850,Downlighters,6
688004,1850,GranitesandMarbles,120
688004,1850,VitrifiedWallTiles,112
688004,1850,WoodenFlooring,5
688004,1850,OtherWoodReplacements,320
688004,1850,Tiles-Vitrified,1344.6
673105,2000,RoofingShingles,6000
683572,3000,Cement,50
682019,2000,Switchgear,20
673602,2500,Cement,10
673106,1800,Cement,100
673106,1800,SandandFineAggregates,360
680732,2000,Valves,12
680732,2000,BathroomAccessories,5
680732,2000,CementBasedBricks,250
680732,2000,BasinandBathroomCabinets,1
680732,2000,UrinalsandBidets,8
680732,2000,DistributionBoardsandEnclosures,1
673522,1800,Cement,120
673522,1800,RebarsandBindingWires,600
673522,1800,ClayandLateriteBricks,3000
695011,5000,RebarsandBindingWires,500000
695011,5000,Cement,500
673008,3000,CommonConsumables,40
673008,3000,SandandFineAggregates,3000
673008,3000,Cement,150
673008,3000,CoarseAggregatesandBoulders,7050
673008,3000,CementBasedBricks,250
673008,3000,ClayandLateriteBricks,3900
673008,3000,RebarsandBindingWires,1695.3
673508,600,Tiles-Vitrified,600
673502,5000,,5000
673502,5000,GranitesandMarbles,10000
673602,1800,CoverPlatesandMountingFrames,31
673602,1800,MCBsandOtherProtectionDevices,14
673602,1800,ElectricalConsumables,116
673602,1800,CommonConsumables,40
683101,2000,Cement,500
683101,2000,RebarsandBindingWires,3630
683101,2000,ClayandLateriteBricks,20000
683101,2000,CoarseAggregatesandBoulders,1300
683101,2000,SandandFineAggregates,3000
683101,1500,Tiles-Vitrified,1500
683101,1500,NaturalStones,100
683101,1500,Plywood,320
683101,1500,OtherWoodReplacements,240
673310,1500,ElectricalWiresandCables,91
682019,9120,Cement,3200
682019,9120,RebarsandBindingWires,45000
682017,1205,PVCandOtherPipes,21
678595,15000,ElectricalWiresandCables,150
678595,15000,ElectricalConduits,1800
673012,2150,SandandFineAggregates,1000
673012,2150,CementBasedBricks,320
673012,2150,Cement,30
682305,1300,CoarseAggregatesandBoulders,2760
682305,1300,ClayandLateriteBricks,2001
682305,1300,Cement,450
682305,1300,CementBasedBricks,30
682305,1300,RebarsandBindingWires,800
682305,1300,SandandFineAggregates,2400
673008,3200,TataSteel,1284.25
673008,3200,Cement,130
673008,3200,RebarsandBindingWires,1259.25
673007,900,RebarsandBindingWires,400
673106,2800,WaterTanksandStorage,1
695310,500,ElectricalWiresandCables,3
695310,500,ElectricalWires,1
673317,2000,Downlighters,40
673005,1713,Tiles-Vitrified,472.8
673612,2100,Cement,75
673010,5000,Partitions-Aluminium,8000
673602,2000,CoarseAggregatesandBoulders,2700
673602,2000,Cement,600
673602,2000,RebarsandBindingWires,8000
673602,2000,SandandFineAggregates,3500
673580,2345,Doors,10
673580,2345,WoodenFlooring,500
686585,3500,SandandFineAggregates,500
686585,3500,ShowerPanels,3
686585,3500,CementBasedBricks,6000
686585,3500,KitchenSinks,1
686585,3500,TataSteel,150
686585,3500,Pumps,1
686585,3500,Cement,50
686585,3500,Doors,3
686585,3500,CoarseAggregatesandBoulders,400
695582,4000,WoodenFlooring,15
673011,2000,CoarseAggregatesandBoulders,300
673633,4000,RebarsandBindingWires,4775
689647,15000,Doors,7
689647,15000,WallandRoofPaints,1
689647,15000,WoodenFlooring,20
689647,15000,Tiles-Vitrified,15.5
689520,2500,Tiles-Vitrified,1116.64
673121,10000,WoodenFlooring,1250
673121,10000,AlliedProducts,237
673121,10000,UrinalsandBidets,12
673121,10000,WashBasinsandPedestals,52
673121,10000,Valves,181
673121,10000,FaucetandShowerTrims,22
673121,10000,NaturalStones,1000
673121,10000,Faucets,111
673121,10000,Tiles-Vitrified,2600
673121,10000,BathroomAccessories,186
673121,10000,ShowerandShowerAccessories,66
673503,1000,Cement,100
673027,5000,Cement,375
695020,1200,Cement,50
682025,1030,Tiles-Vitrified,2978.56
695564,1590,RebarsandBindingWires,6
695564,1590,CoarseAggregatesandBoulders,1500
695564,1590,ClayandLateriteBricks,5
695564,1590,WoodenFlooring,5
673106,2000,SandandFineAggregates,300
673106,2000,CoarseAggregatesandBoulders,500
680601,1200,RebarsandBindingWires,4800
680601,1200,VeneersandLaminates,128
680601,1200,CementBasedBricks,1250
680601,1200,WashBasinsandPedestals,1
680601,1200,GranitesandMarbles,5
680601,1200,BathroomAccessories,6
680601,1200,Tiles-Ceramic,157.2
680601,1200,Cement,90
680601,1200,WallTiles,120.12
683565,1500,SandandFineAggregates,1000
673508,1500,CementBasedBricks,4500
683572,1000,Cement,50
676106,9000,SandandFineAggregates,500
676106,9000,CoarseAggregatesandBoulders,500
673006,1000,Miscellaneous,800
673006,1000,Tiles-Vitrified,7526.01
682030,1000,ElectricalConsumables,245
682030,1000,PVCandOtherPipes,367
682030,1000,ElectricalConsumables,102
682030,1000,MCBsandOtherProtectionDevices,48
682030,1000,CoverPlatesandMountingFrames,108
682030,1000,PipeFittings,434
682030,1000,Fuses,2
682030,1000,PlumbingConsumables,12
682305,1500,ClayandLateriteBricks,1500
682305,1500,Windows,16.15
682305,1500,Cement,600
682305,1500,Doors,3
682305,1500,SandandFineAggregates,1000
682305,1500,WaterTanksandStorage,1
682305,1500,CoarseAggregatesandBoulders,1500
682305,1500,KitchenSinks,1
682305,1500,TataSteel,6000
673006,3000,Faucets,14
683572,5000,Faucets,1
680614,1000,RebarsandBindingWires,5500
673003,2000,Cement,150
673003,2000,RebarsandBindingWires,850
690513,70,ElectricalConduitFittings,1
690513,70,WallandRoofPaints,3
690513,70,AlliedProducts,1
673032,5000,SandandFineAggregates,8000
673032,5000,CoarseAggregatesandBoulders,6750
673032,5000,RebarsandBindingWires,15200
682028,1500,WashBasinsandPedestals,1
678732,3000,ElectricalConduitFittings,277
678732,3000,ElectricalConsumables,24
678732,3000,ElectricalConsumables,13.2
678732,3000,Boxes,49
678732,3000,SingleandMulticoreCables,35
678732,3000,ElectricalConduits,180
670012,100,Cement,1
686585,2000,Cement,1
673503,1200,Cement,65
682024,1000,NULL,24
673105,2000,Cement,150
673105,2000,SandandFineAggregates,300
673105,2000,CoarseAggregatesandBoulders,600
673001,2000,Cement,150
673001,2000,SandandFineAggregates,200
695527,5000,Tiles-Vitrified,227.37
695527,5000,VeneersandLaminates,192
695527,5000,WallandRoofPaints,7
673503,3000,CoarseAggregatesandBoulders,700
673503,3000,SandandFineAggregates,400
673503,3000,CementBasedBricks,1200
673503,3000,Cement,260
682017,1200,Pavers,2
673008,1900,TataSteel,106
673008,1900,Cement,50
673016,2300,Cement,300
673001,2000,Tiles-Vitrified,418
673001,2000,Tiles-Ceramic,418
673001,2000,,2
673002,2800,Cement,300
695522,750,Tiles-Vitrified,750
673504,1800,ClayandLateriteBricks,600
673504,1800,Cement,25
673504,1800,CementBasedBricks,500
673001,1500,Cement,40
673006,2500,Cement,100
673006,2500,CoarseAggregatesandBoulders,1000
673006,2500,SandandFineAggregates,600
673006,2500,RebarsandBindingWires,10000
673573,2500,,3700
670663,1256,Tiles-Ceramic,100
682304,1000,Cement,200
682304,1000,RebarsandBindingWires,5000
673616,2000,WoodenandMetallicPaints,29
673616,2000,Miscellaneous,22
673616,2000,WhiteCementandPutty,3
673616,2000,CoarseAggregatesandBoulders,600
673616,2000,PaintConsumables,1
673616,2000,Cement,572
673616,2000,RebarsandBindingWires,3912
673616,2000,WallandRoofPaints,4
673616,2000,CommonConsumables,600
673303,2500,SandandFineAggregates,300
673303,2500,CoarseAggregatesandBoulders,300
682019,2000,Tiles-Ceramic,500
682019,2000,PipeFittings,214
682019,2000,WashBasinsandPedestals,5
682019,2000,RebarsandBindingWires,27550
682019,2000,WallandRoofPaints,10
682019,2000,AlliedProducts,3
682019,2000,ElectricalWires,35
682019,2000,ElectricalConsumables,41
682019,2000,Cement,1000
682019,2000,MCBsandOtherProtectionDevices,13
682019,2000,PVCandOtherPipes,100
682019,2000,Tiles-Vitrified,500
682019,2000,PVCandOtherPipes,148
682019,2000,CoverPlatesandMountingFrames,53
682019,2000,PlumbingConsumables,40
689541,2000,Tiles-Vitrified,40
689541,2000,WallandRoofPaints,100
689541,2000,Cement,100
673524,1900,ClayandLateriteBricks,5000
673524,1900,SandandFineAggregates,10000
683104,3000,Cement,50
673001,3000,RebarsandBindingWires,16000
673001,3000,Cement,2000
691011,255,Tiles-Vitrified,1007.5
688526,2000,Tiles-Vitrified,1515
670307,3000,IronandSteelSections(kg),14
686141,1000,PipeFittings,457
686141,1000,Valves,3
686141,1000,PVCandOtherPipes,255
686141,1000,FaucetandShowerTrims,3
686141,1000,PlumbingConsumables,11
686141,1000,CommonConsumables,183
686141,1000,Miscellaneous,110
673304,1000,Cement,30
680571,1600,CementBasedBricks,1000
673101,2000,SandandFineAggregates,250
673613,2200,RebarsandBindingWires,8800
673613,2200,SandandFineAggregates,3520
673613,2200,CoarseAggregatesandBoulders,2970
673613,2200,ClayandLateriteBricks,2860
673613,2200,Cement,880
673613,2200,Tiles-Vitrified,17000
673008,536,Tiles-Ceramic,8100
673008,536,Tiles-Vitrified,21.54
688526,2200,WallandRoofPaints,1
688526,2200,CementBasedBricks,2500
688526,2200,Tiles-Vitrified,3600
688526,2200,WashBasinsandPedestals,6
688526,2200,Cement,100
688526,2200,Faucets,9
688526,2200,Tiles-Ceramic,500
676503,2000,Cement,250
676503,2000,RebarsandBindingWires,1500
686522,2000,ShowerandShowerAccessories,12
686522,2000,Faucets,12
686522,2000,KitchenTaps,4
686522,2000,WashBasinsandPedestals,6
695583,3600,Tiles-Vitrified,240.07
695583,3600,Tiles-Ceramic,19.8
673011,2500,Miscellaneous,7137
673011,2500,Tiles-Vitrified,12500
673007,1200,SandandFineAggregates,300
682309,1000,RebarsandBindingWires,1070
682030,1360,KitchenChimney,1
682030,1360,Mirrors,1
695582,2000,DryMixConcreteandOtherMasonryMortars,60
695582,2000,WoodenFlooring,5
689673,926,Tiles-Vitrified,418.5
689673,926,WallTiles,337.32
689673,926,GranitesandMarbles,12
689673,926,WashBasinsandPedestals,1
695583,2300,Tiles-Vitrified,3428
695582,1200,Tiles-Vitrified,51.67
695582,1200,VitrifiedWallTiles,31
695582,1200,Tiles-Ceramic,7
695582,1200,VeneersandLaminates,320
676303,830,CommonConsumables,10
676303,830,Cement,100
676303,830,RebarsandBindingWires,907
673106,2000,Cement,155
685584,1000,CementBasedBricks,1500
682024,1000,ShowerandShowerAccessories,6
682024,1000,Cement,345
682024,1000,KitchenTaps,4
682024,1000,AlliedProducts,19
682024,1000,Faucets,14
682024,1000,BathroomAccessories,18
682024,1000,Valves,24
682024,1000,CementBasedBricks,100
673005,2000,Miscellaneous,50
673005,2000,ElectricalWires,150
673005,2000,ElectricalWires(ProjectCables),40
670306,2200,EnergyMeter,1
670306,2200,Miscellaneous,328.5
670306,2200,ElectricalWires,56
670306,2200,ElectricalConsumables,30
670306,2200,Fuses,2
673541,2500,ThermoSheetsandGypsumBoards,30
673001,500,Tiles-Vitrified,1000
671121,1500,Tiles-Outdoor,106.7
682036,2000,SandandFineAggregates,400
682036,2000,CoarseAggregatesandBoulders,200
682036,2000,Cement,200
682036,2000,CementBasedBricks,1000
682036,2000,RebarsandBindingWires,3000
673008,2000,RebarsandBindingWires,402.48
673002,2000,RebarsandBindingWires,7251.8
673105,1210,Cement,50
682021,2000,Fuses,6
682021,2000,ElectricalConduits,375
682021,2000,ElectricalConsumables,117
682021,2000,ElectricalWires,70
682021,2000,ElectricalConduitFittings,379
682021,2000,CoverPlatesandMountingFrames,238
682021,2000,EnergyMeter,1
682021,2000,DistributionBoardsandEnclosures,3
682021,2000,Boxes,198
682021,2000,MCBsandOtherProtectionDevices,46
682021,2000,CommonConsumables,5
683101,1000,CoarseAggregatesandBoulders,600
683101,1000,Cement,300
683101,1000,SandandFineAggregates,1200
695527,5000,CementBasedBricks,500
673032,5000,Tiles-Vitrified,13.44
673011,1300,Cement,60
673011,1300,Tiles-Vitrified,15.5
682020,100,SandandFineAggregates,1200
682020,100,CoarseAggregatesandBoulders,600
673507,10000,Cement,150
673008,2000,Cement,500
673580,750,Tiles-Ceramic,750
673580,750,Miscellaneous,750
679329,7400,CoarseAggregatesandBoulders,4700
679329,7400,CementBasedBricks,2000
679329,7400,Cement,1000
679329,7400,RebarsandBindingWires,6152
679329,7400,SandandFineAggregates,3200
673029,1250,CoarseAggregatesandBoulders,5
673029,1250,TataSteel,10
673029,1250,Cement,5
673029,1250,SandandFineAggregates,5
673001,16500,Cement,2500
673001,16500,RebarsandBindingWires,10000
686661,1500,Cement,1500
673006,3400,RebarsandBindingWires,5850
673507,2000,Miscellaneous,40
673507,2000,VeneersandLaminates,5120
673032,2000,Cement,550
673001,1500,MCBsandOtherProtectionDevices,18
673001,1500,CoverPlatesandMountingFrames,116
689654,3000,CoarseAggregatesandBoulders,5155
689654,3000,Cement,940
689654,3000,ClayandLateriteBricks,55000
689654,3000,SandandFineAggregates,4595
679577,1500,WoodenandMetallicPaints,2
679577,1500,WallandRoofPaints,15
689101,1000,Faucets,13
689101,1000,AirConditioner,11
689101,1000,CommonConsumables,120
689101,1000,ShowerandShowerAccessories,2
689101,1000,Downlighters,52
